date,symbol,open,high,low,close,volume,adj_close
2019-05-31,SPY,276.2,277.12,275.24,275.27,86862800.0,262.05
2019-06-03,SPY,275.31,276.55,273.09,274.57,96428000.0,261.39
2019-06-04,SPY,277.12,280.68,276.62,280.53,77231900.0,267.06
2019-06-05,SPY,282.33,282.99,280.32,282.96,71169700.0,269.37
2019-06-06,SPY,283.29,285.55,282.57,284.8,69430400.0,271.12
2019-06-07,SPY,285.93,288.85,285.74,287.65,74272200.0,273.84
2019-06-10,SPY,289.37,290.82,288.87,288.97,60799100.0,275.09
2019-06-11,SPY,290.99,291.4,288.18,288.9,58641300.0,275.03
2019-06-12,SPY,288.64,289.26,287.82,288.39,47096300.0,274.54
2019-06-13,SPY,289.4,289.98,288.62,289.58,48945200.0,275.67
2019-06-14,SPY,289.26,289.93,288.41,289.26,52324700.0,275.37
2019-06-17,SPY,289.52,290.22,289.18,289.37,39205700.0,275.47
2019-06-18,SPY,291.39,293.57,290.99,292.4,85434800.0,278.36
2019-06-19,SPY,292.55,293.65,291.47,293.06,78674400.0,278.99
2019-06-20,SPY,296.04,296.31,293.13,295.86,116570000.0,281.65
2019-06-21,SPY,294.13,295.52,293.76,294.0,83309500.0,281.24
2019-06-24,SPY,294.23,294.58,293.47,293.64,47582700.0,280.9
2019-06-25,SPY,293.7,293.73,290.64,290.76,82028700.0,278.14
2019-06-26,SPY,291.75,292.31,290.35,290.47,51584900.0,277.87
2019-06-27,SPY,291.31,292.06,290.89,291.5,40355200.0,278.85
2019-06-28,SPY,292.58,293.55,292.01,293.0,59350900.0,280.29
2019-07-01,SPY,296.68,296.92,294.33,295.66,78705600.0,282.83
2019-07-02,SPY,295.61,296.49,294.68,296.43,61504500.0,283.57
2019-07-03,SPY,297.18,298.82,297.02,298.8,40898900.0,285.84
2019-07-05,SPY,297.44,298.64,296.01,298.46,51677300.0,285.51
2019-07-08,SPY,297.01,298.26,296.22,296.82,45841800.0,283.94
2019-07-09,SPY,295.54,297.52,295.48,297.19,41101300.0,284.3
2019-07-10,SPY,298.37,299.66,297.78,298.61,58448500.0,285.65
2019-07-11,SPY,299.32,299.58,298.2,299.31,50826100.0,286.32
2019-07-12,SPY,299.85,300.73,299.51,300.65,40326000.0,287.61
2019-07-15,SPY,301.13,301.13,300.19,300.75,33900000.0,287.7
2019-07-16,SPY,300.65,300.88,299.44,299.78,36650100.0,286.77
2019-07-17,SPY,299.75,299.93,297.74,297.74,36036300.0,284.82
2019-07-18,SPY,297.19,299.25,296.7,298.83,51392600.0,285.86
2019-07-19,SPY,300.04,300.07,296.98,297.17,58678600.0,284.28
2019-07-22,SPY,297.61,298.5,297.04,297.9,43638100.0,284.97
2019-07-23,SPY,299.14,300.03,298.22,300.03,44564500.0,287.01
2019-07-24,SPY,299.19,301.44,299.09,301.44,47213200.0,288.36
2019-07-25,SPY,300.94,301.0,299.11,300.0,55394100.0,286.98
2019-07-26,SPY,300.76,302.23,300.62,302.01,45084100.0,288.91
2019-07-29,SPY,301.88,302.01,300.85,301.46,38126500.0,288.38
2019-07-30,SPY,299.91,301.17,299.49,300.72,45849000.0,287.67
2019-07-31,SPY,300.99,301.2,295.2,297.43,104245200.0,284.52
2019-08-01,SPY,297.6,300.87,293.96,294.84,142646600.0,282.05
2019-08-02,SPY,293.85,294.12,290.9,292.62,116749700.0,279.92
2019-08-05,SPY,288.09,288.21,281.72,283.82,178745400.0,271.51
2019-08-06,SPY,285.91,288.04,284.28,287.8,120711700.0,275.31
2019-08-07,SPY,284.4,288.82,282.04,287.97,140572300.0,275.48
2019-08-08,SPY,289.62,293.62,289.01,293.62,87713900.0,280.88
2019-08-09,SPY,292.58,293.24,289.65,291.62,93730000.0,278.97
2019-08-12,SPY,289.96,291.61,287.02,288.07,65527600.0,275.57
2019-08-13,SPY,287.74,294.15,287.36,292.55,94299800.0,279.86
2019-08-14,SPY,288.07,288.74,283.76,283.9,135622100.0,271.58
2019-08-15,SPY,284.88,285.64,282.39,284.65,99556600.0,272.3
2019-08-16,SPY,286.48,289.33,284.71,288.85,83018300.0,276.32
2019-08-19,SPY,292.19,293.08,291.44,292.33,53571800.0,279.65
2019-08-20,SPY,291.77,292.36,289.95,290.09,51596400.0,277.5
2019-08-21,SPY,292.48,292.86,291.72,292.45,49524700.0,279.76
2019-08-22,SPY,293.23,293.93,290.4,292.36,51666400.0,279.67
2019-08-23,SPY,290.92,292.76,283.47,284.85,149161500.0,272.49
2019-08-26,SPY,287.27,288.0,285.58,288.0,72423800.0,275.5
2019-08-27,SPY,289.54,289.95,286.03,286.87,66668900.0,274.42
2019-08-28,SPY,286.14,289.07,285.25,288.89,59696700.0,276.36
2019-08-29,SPY,291.72,293.16,290.61,292.58,57899400.0,279.89
2019-08-30,SPY,294.22,294.24,291.42,292.45,62901200.0,279.76
2019-09-03,SPY,290.57,291.58,289.27,290.74,69101400.0,278.13
2019-09-04,SPY,293.14,294.06,292.31,294.04,46887300.0,281.28
2019-09-05,SPY,296.79,298.83,294.0,297.82,83258100.0,284.9
2019-09-06,SPY,298.17,298.76,297.42,298.05,49584300.0,285.12
2019-09-09,SPY,299.14,299.24,297.16,298.2,51260300.0,285.26
2019-09-10,SPY,297.36,298.2,295.97,298.13,57947100.0,285.19
2019-09-11,SPY,298.47,300.34,297.75,300.25,68821100.0,287.22
2019-09-12,SPY,301.25,302.46,300.41,301.29,72908700.0,288.22
2019-09-13,SPY,301.78,302.17,300.68,301.09,62104800.0,288.03
2019-09-16,SPY,299.84,301.14,299.45,300.16,58191200.0,287.14
2019-09-17,SPY,299.94,301.02,299.75,300.92,41475500.0,287.86
2019-09-18,SPY,300.49,301.22,298.24,301.1,73375800.0,288.04
2019-09-19,SPY,301.53,302.63,300.71,301.08,76560500.0,288.02
2019-09-20,SPY,300.36,300.67,297.41,298.28,89565000.0,286.66
2019-09-23,SPY,297.55,299.0,297.27,298.21,43476800.0,286.59
2019-09-24,SPY,299.41,299.84,294.81,295.87,94869400.0,284.34
2019-09-25,SPY,295.96,298.11,294.33,297.62,71854000.0,286.02
2019-09-26,SPY,297.63,297.86,295.45,297.0,56179700.0,285.43
2019-09-27,SPY,297.83,297.95,293.69,295.4,84746600.0,283.89
2019-09-30,SPY,295.97,297.55,295.92,296.77,51662400.0,285.2
2019-10-01,SPY,297.74,298.46,293.0,293.24,88242400.0,281.81
2019-10-02,SPY,291.5,291.51,286.64,288.06,122539500.0,276.83
2019-10-03,SPY,287.81,290.45,284.82,290.42,85278800.0,279.1
2019-10-04,SPY,291.14,294.63,291.08,294.35,65091200.0,282.88
2019-10-07,SPY,293.47,295.26,292.77,293.08,59610500.0,281.66
2019-10-08,SPY,291.04,291.85,288.49,288.53,95708100.0,277.29
2019-10-09,SPY,290.75,292.3,290.06,291.27,62359400.0,279.92
2019-10-10,SPY,291.18,294.21,291.0,293.24,55296300.0,281.81
2019-10-11,SPY,296.27,298.74,296.14,296.28,98720400.0,284.73
2019-10-14,SPY,295.93,296.67,295.57,295.95,40394800.0,284.42
2019-10-15,SPY,297.1,299.7,296.97,298.88,46754500.0,287.23
2019-10-16,SPY,298.37,299.16,297.92,298.4,48928200.0,286.77
2019-10-17,SPY,299.68,300.24,298.52,299.28,45736600.0,287.62
2019-10-18,SPY,298.69,299.4,297.03,297.97,64304000.0,286.36
2019-10-21,SPY,299.42,300.21,298.94,299.99,39048600.0,288.3
2019-10-22,SPY,300.58,300.9,298.91,299.01,48594700.0,287.36
2019-10-23,SPY,298.73,299.94,298.5,299.88,34352200.0,288.19
2019-10-24,SPY,300.91,301.07,299.46,300.37,35453100.0,288.66
2019-10-25,SPY,299.74,302.2,299.68,301.6,45205400.0,289.85
2019-10-28,SPY,302.94,303.85,302.91,303.3,42147000.0,291.48
2019-10-29,SPY,303.0,304.23,302.86,303.21,44284900.0,291.39
2019-10-30,SPY,303.43,304.55,301.99,304.14,49643900.0,292.29
2019-10-31,SPY,304.13,304.13,301.73,303.33,69053800.0,291.51
2019-11-01,SPY,304.92,306.19,304.74,306.14,71141500.0,294.21
2019-11-04,SPY,307.85,308.0,306.96,307.37,60606900.0,295.39
2019-11-05,SPY,307.59,307.92,306.71,307.03,42933200.0,295.06
2019-11-06,SPY,307.03,307.4,306.06,307.1,46487100.0,295.13
2019-11-07,SPY,308.57,309.65,307.66,308.18,54272300.0,296.17
2019-11-08,SPY,307.8,309.0,307.03,308.94,49032100.0,296.9
2019-11-11,SPY,307.42,308.54,307.27,308.35,35797300.0,296.33
2019-11-12,SPY,308.75,309.99,308.15,309.0,46484600.0,296.96
2019-11-13,SPY,307.91,309.54,307.66,309.1,53917700.0,297.05
2019-11-14,SPY,308.79,309.64,308.09,309.55,51219900.0,297.49
2019-11-15,SPY,311.02,311.84,310.26,311.79,62023600.0,299.64
2019-11-18,SPY,311.53,312.28,311.03,312.02,49228000.0,299.86
2019-11-19,SPY,312.68,312.69,311.22,311.93,67804700.0,299.77
2019-11-20,SPY,311.28,311.85,309.06,310.77,79406200.0,298.66
2019-11-21,SPY,310.89,311.01,309.39,310.27,54664700.0,298.18
2019-11-22,SPY,311.09,311.24,309.85,310.96,44850200.0,298.84
2019-11-25,SPY,311.98,313.37,311.98,313.37,48647200.0,301.16
2019-11-26,SPY,313.41,314.28,313.06,314.08,37569000.0,301.84
2019-11-27,SPY,314.61,315.48,314.37,315.48,44444600.0,303.19
2019-11-29,SPY,314.86,315.13,314.06,314.31,36592700.0,302.06
2019-12-02,SPY,314.59,314.66,311.17,311.64,75767800.0,299.5
2019-12-03,SPY,308.65,309.64,307.13,309.55,73941700.0,297.49
2019-12-04,SPY,310.7,312.12,310.32,311.46,49080000.0,299.32
2019-12-05,SPY,312.23,312.25,310.58,312.02,40709000.0,299.86
2019-12-06,SPY,314.12,315.31,314.11,314.87,48927000.0,302.6
2019-12-09,SPY,314.44,315.18,313.8,313.88,34838500.0,301.65
2019-12-10,SPY,313.82,314.55,312.81,313.53,52649800.0,301.31
2019-12-11,SPY,314.03,314.7,313.44,314.42,53429100.0,302.17
2019-12-12,SPY,314.43,317.99,314.17,317.13,96389600.0,304.77
2019-12-13,SPY,316.87,318.67,316.02,317.32,81503900.0,304.95
2019-12-16,SPY,319.22,320.15,317.25,319.5,82749700.0,307.05
2019-12-17,SPY,319.92,320.25,319.48,319.57,61097700.0,307.12
2019-12-18,SPY,320.0,320.25,319.53,319.59,48133000.0,307.14
2019-12-19,SPY,319.8,320.98,319.52,320.9,85310500.0,308.39
2019-12-20,SPY,320.46,321.97,319.39,320.73,147142100.0,309.75
2019-12-23,SPY,321.59,321.65,321.06,321.22,52990000.0,310.22
2019-12-24,SPY,321.47,321.52,320.9,321.23,20270000.0,310.23
2019-12-26,SPY,321.65,322.95,321.64,322.94,30911200.0,311.88
2019-12-27,SPY,323.74,323.8,322.28,322.86,42528800.0,311.8
2019-12-30,SPY,322.95,323.1,320.55,321.08,49729100.0,310.08
2019-12-31,SPY,320.53,322.13,320.15,321.86,57077300.0,310.84
2020-01-02,SPY,323.54,324.89,322.53,324.87,59151200.0,313.74
2020-01-03,SPY,321.16,323.64,321.1,322.41,77709700.0,311.37
2020-01-06,SPY,320.49,323.73,320.36,323.64,55653900.0,312.56
2020-01-07,SPY,323.02,323.54,322.24,322.73,40496400.0,311.68
2020-01-08,SPY,322.94,325.78,322.67,324.45,68296000.0,313.34
2020-01-09,SPY,326.16,326.73,325.52,326.65,48473300.0,315.46
2020-01-10,SPY,327.29,327.46,325.2,325.71,53029300.0,314.56
2020-01-13,SPY,326.39,327.96,325.92,327.95,47086800.0,316.72
2020-01-14,SPY,327.47,328.62,326.84,327.45,62832800.0,316.24
2020-01-15,SPY,327.35,329.02,327.26,328.19,72056600.0,316.95
2020-01-16,SPY,329.7,330.92,329.45,330.92,54050300.0,319.59
2020-01-17,SPY,331.7,332.18,330.85,331.95,95846000.0,320.58
2020-01-21,SPY,330.9,332.18,330.82,331.3,77742400.0,319.95
2020-01-22,SPY,332.24,332.95,331.17,331.34,48914900.0,319.99
2020-01-23,SPY,330.63,332.17,329.41,331.72,51963000.0,320.36
2020-01-24,SPY,332.44,332.53,327.36,328.77,87578400.0,317.51
2020-01-27,SPY,323.03,325.12,322.66,323.5,84062500.0,312.42
2020-01-28,SPY,325.06,327.85,323.6,326.89,63834000.0,315.7
2020-01-29,SPY,328.38,328.63,326.4,326.62,53888900.0,315.43
2020-01-30,SPY,324.36,327.91,323.54,327.68,75491800.0,316.46
2020-01-31,SPY,327.0,327.17,320.73,321.73,113845600.0,310.71
2020-02-03,SPY,323.35,326.16,323.22,324.12,69083000.0,313.02
2020-02-04,SPY,328.07,330.01,327.72,329.06,62573200.0,317.79
2020-02-05,SPY,332.27,333.09,330.67,332.86,65951100.0,321.46
2020-02-06,SPY,333.91,334.19,332.8,333.98,50359700.0,322.54
2020-02-07,SPY,332.82,333.99,331.6,332.2,64139400.0,320.82
2020-02-10,SPY,331.23,334.75,331.19,334.68,42070000.0,323.22
2020-02-11,SPY,336.16,337.02,334.68,335.26,54864500.0,323.78
2020-02-12,SPY,336.83,337.65,336.43,337.42,43992700.0,325.86
2020-02-13,SPY,335.86,338.12,335.56,337.06,54501900.0,325.52
2020-02-14,SPY,337.51,337.73,336.2,337.6,64582200.0,326.04
2020-02-18,SPY,336.51,337.67,335.21,336.73,57226200.0,325.2
2020-02-19,SPY,337.79,339.08,337.48,338.34,48814700.0,326.75
2020-02-20,SPY,337.74,338.64,333.68,336.95,74163400.0,325.41
2020-02-21,SPY,335.47,335.81,332.58,333.48,113788200.0,322.06
2020-02-24,SPY,323.14,333.56,321.24,322.42,161088400.0,311.38
2020-02-25,SPY,323.94,324.61,311.69,312.65,218913200.0,301.94
2020-02-26,SPY,314.18,318.11,310.7,311.5,194773800.0,300.83
2020-02-27,SPY,305.46,311.56,297.51,297.51,284353500.0,287.32
2020-02-28,SPY,288.7,297.89,285.54,296.26,384975800.0,286.11
2020-03-02,SPY,298.21,309.16,294.46,309.09,238703600.0,298.5
2020-03-03,SPY,309.5,313.84,297.57,300.24,300139100.0,289.96
2020-03-04,SPY,306.12,313.1,303.33,312.86,176613400.0,302.15
2020-03-05,SPY,304.98,308.47,300.01,302.46,186366800.0,292.1
2020-03-06,SPY,293.15,298.78,290.23,297.46,228667200.0,287.27
2020-03-09,SPY,275.3,284.19,273.45,274.23,309417300.0,264.84
2020-03-10,SPY,284.64,288.52,273.5,288.42,276444100.0,278.54
2020-03-11,SPY,280.7,281.94,270.88,274.36,255316300.0,264.96
2020-03-12,SPY,256.0,266.66,247.68,248.11,392220700.0,239.61
2020-03-13,SPY,263.09,271.48,248.52,269.32,329566100.0,260.1
2020-03-16,SPY,241.18,256.9,237.36,239.85,297240000.0,231.64
2020-03-17,SPY,245.04,256.17,237.07,252.8,262070500.0,244.14
2020-03-18,SPY,236.25,248.37,228.02,240.0,327597100.0,231.78
2020-03-19,SPY,239.25,247.38,232.22,240.51,289322000.0,232.27
2020-03-20,SPY,242.53,244.47,228.5,228.8,347158800.0,222.26
2020-03-23,SPY,228.19,229.68,218.26,222.95,326025200.0,216.58
2020-03-24,SPY,234.42,244.1,233.8,243.15,235494500.0,236.2
2020-03-25,SPY,244.87,256.35,239.75,246.79,299430300.0,239.74
2020-03-26,SPY,249.52,262.8,249.05,261.2,257632800.0,253.74
2020-03-27,SPY,253.27,260.81,251.05,253.42,224341200.0,246.18
2020-03-30,SPY,255.7,262.43,253.53,261.65,171369500.0,254.18
2020-03-31,SPY,260.56,263.33,256.22,257.75,194881100.0,250.39
2020-04-01,SPY,247.98,257.66,243.9,246.15,189554600.0,239.12
2020-04-02,SPY,245.19,252.68,244.59,251.83,177660400.0,244.64
2020-04-03,SPY,250.76,253.32,245.22,248.19,135561200.0,241.1
2020-04-06,SPY,257.84,267.0,248.17,264.86,188061200.0,257.29
2020-04-07,SPY,274.21,275.03,264.89,265.13,201427200.0,257.56
2020-04-08,SPY,267.96,276.0,265.25,274.03,153774500.0,266.2
2020-04-09,SPY,277.58,281.2,275.47,278.2,189999200.0,270.25
2020-04-13,SPY,277.14,277.51,271.41,275.66,114839100.0,267.79
2020-04-14,SPY,280.98,284.9,275.51,283.79,134143400.0,275.68
2020-04-15,SPY,277.57,283.94,275.46,277.76,121775000.0,269.83
2020-04-16,SPY,279.15,280.03,275.76,279.1,131798300.0,271.13
2020-04-17,SPY,285.38,287.3,282.4,286.64,146684800.0,278.45
2020-04-20,SPY,282.61,286.79,281.35,281.59,100109300.0,273.55
2020-04-21,SPY,276.73,278.04,272.02,273.04,126385700.0,265.24
2020-04-22,SPY,278.35,281.0,276.91,279.1,92951600.0,271.13
2020-04-23,SPY,280.49,283.94,278.75,279.08,104709700.0,271.11
2020-04-24,SPY,280.73,283.7,278.5,282.97,85063200.0,274.89
2020-04-27,SPY,285.12,288.27,284.62,287.05,77896600.0,278.85
2020-04-28,SPY,291.02,291.4,285.4,285.73,105270000.0,277.57
2020-04-29,SPY,291.53,294.88,290.41,293.21,118745600.0,284.83
2020-04-30,SPY,291.71,293.32,288.59,290.48,122901700.0,282.18
2020-05-01,SPY,285.31,290.66,281.52,282.79,125180000.0,274.71
2020-05-04,SPY,280.74,283.9,279.13,283.57,80873200.0,275.47
2020-05-05,SPY,286.64,289.25,283.71,286.19,79569900.0,278.01
2020-05-06,SPY,288.04,288.46,283.78,284.25,73632600.0,276.13
2020-05-07,SPY,287.75,289.78,287.13,287.68,75250400.0,279.46
2020-05-08,SPY,291.09,292.95,289.86,292.44,76452400.0,284.09
2020-05-11,SPY,290.34,294.0,289.88,292.5,79514200.0,284.14
2020-05-12,SPY,293.79,294.24,286.52,286.67,95870800.0,278.48
2020-05-13,SPY,286.06,287.19,278.96,281.6,144721100.0,273.56
2020-05-14,SPY,278.95,285.11,272.99,284.97,121977900.0,276.83
2020-05-15,SPY,282.37,286.33,281.34,286.28,111146300.0,278.1
2020-05-18,SPY,293.05,296.75,292.7,295.0,119703800.0,286.57
2020-05-19,SPY,294.35,296.21,291.95,291.97,95189300.0,283.63
2020-05-20,SPY,295.82,297.87,295.57,296.93,85861700.0,288.45
2020-05-21,SPY,296.79,297.67,293.69,294.88,78293900.0,286.46
2020-05-22,SPY,294.57,295.63,293.22,295.44,63958200.0,287.0
2020-05-26,SPY,301.93,302.19,295.46,299.08,88951400.0,290.54
2020-05-27,SPY,302.12,303.57,296.87,303.53,104817400.0,294.86
2020-05-28,SPY,304.65,306.84,302.24,302.97,90405200.0,294.32
2020-05-29,SPY,302.46,304.96,299.47,304.32,119090800.0,295.63
2020-06-01,SPY,303.62,306.21,303.06,305.55,55758300.0,296.82
2020-06-02,SPY,306.55,308.13,305.1,308.08,74267200.0,299.28
2020-06-03,SPY,310.24,313.22,309.94,312.18,92567600.0,303.26
2020-06-04,SPY,311.11,313.0,309.08,311.36,75794400.0,302.47
2020-06-05,SPY,317.23,321.27,317.16,319.34,150524700.0,310.22
2020-06-08,SPY,320.22,323.41,319.63,323.2,73641200.0,313.97
2020-06-09,SPY,320.3,323.28,319.36,320.79,77479200.0,311.63
2020-06-10,SPY,321.42,322.39,318.22,319.0,95000800.0,309.89
2020-06-11,SPY,311.46,312.15,300.01,300.61,209243600.0,292.02
2020-06-12,SPY,308.24,309.08,298.6,304.21,194678900.0,295.52
2020-06-15,SPY,298.02,308.28,296.74,307.05,135782700.0,298.28
2020-06-16,SPY,315.48,315.64,307.67,312.96,137627500.0,304.02
2020-06-17,SPY,314.07,314.39,310.86,311.66,83398900.0,302.76
2020-06-18,SPY,310.01,312.3,309.51,311.78,80828700.0,302.87
2020-06-19,SPY,314.17,314.38,306.53,308.64,135549600.0,301.14
2020-06-22,SPY,307.99,311.05,306.75,310.62,74649400.0,303.07
2020-06-23,SPY,313.49,314.5,311.61,312.05,68471200.0,304.47
2020-06-24,SPY,309.84,310.51,302.1,304.09,132813500.0,296.7
2020-06-25,SPY,303.47,307.64,301.28,307.35,89468000.0,299.88
2020-06-26,SPY,306.16,306.39,299.42,300.05,127961000.0,292.76
2020-06-29,SPY,301.41,304.61,298.93,304.46,79773300.0,297.06
2020-06-30,SPY,303.99,310.2,303.82,308.36,113394800.0,300.87
2020-07-01,SPY,309.57,311.89,309.07,310.52,72396500.0,302.98
2020-07-02,SPY,314.24,315.7,311.51,312.23,69344200.0,304.65
2020-07-06,SPY,316.37,317.68,315.56,317.05,61713800.0,309.35
2020-07-07,SPY,315.38,317.52,313.37,313.78,82910000.0,306.16
2020-07-08,SPY,314.61,316.3,312.7,316.18,54638600.0,308.5
2020-07-09,SPY,316.84,317.1,310.68,314.38,83354200.0,306.74
2020-07-10,SPY,314.31,317.88,312.76,317.59,57550400.0,309.88
2020-07-13,SPY,320.13,322.71,314.13,314.84,102997500.0,307.19
2020-07-14,SPY,313.3,319.76,312.0,318.92,93657000.0,311.17
2020-07-15,SPY,322.41,323.04,319.27,321.85,87196500.0,314.03
2020-07-16,SPY,319.79,321.28,319.09,320.79,54622500.0,313.0
2020-07-17,SPY,321.88,322.57,319.74,321.72,62774900.0,313.9
2020-07-20,SPY,321.43,325.13,320.62,324.32,56308800.0,316.44
2020-07-21,SPY,326.45,326.93,323.94,325.01,57292200.0,317.11
2020-07-22,SPY,324.62,327.2,324.5,326.86,57792900.0,318.92
2020-07-23,SPY,326.47,327.23,321.48,322.96,75738000.0,315.11
2020-07-24,SPY,320.95,321.99,319.25,320.88,73766600.0,313.09
2020-07-27,SPY,321.63,323.41,320.77,323.22,48293000.0,315.37
2020-07-28,SPY,322.43,323.64,320.85,321.17,57495000.0,313.37
2020-07-29,SPY,322.12,325.73,322.08,325.12,48454200.0,317.22
2020-07-30,SPY,321.9,324.41,319.64,323.96,61861700.0,316.09
2020-07-31,SPY,325.9,326.63,321.33,326.52,84986800.0,318.59
2020-08-03,SPY,328.32,329.62,327.73,328.79,53077900.0,320.8
2020-08-04,SPY,327.86,330.06,327.86,330.06,41917900.0,322.04
2020-08-05,SPY,331.47,332.39,331.18,332.11,42697700.0,324.04
2020-08-06,SPY,331.48,334.46,331.13,334.33,43679400.0,326.21
2020-08-07,SPY,333.28,334.88,332.3,334.57,57308300.0,326.44
2020-08-10,SPY,335.06,335.77,332.96,335.57,44282100.0,327.42
2020-08-11,SPY,336.85,337.54,332.01,332.8,69601100.0,324.72
2020-08-12,SPY,335.44,338.28,335.41,337.44,53774400.0,329.24
2020-08-13,SPY,336.61,338.25,335.83,336.83,41816100.0,328.65
2020-08-14,SPY,336.41,337.42,335.62,336.84,47260400.0,328.66
2020-08-17,SPY,337.94,338.34,336.85,337.91,35481000.0,329.7
2020-08-18,SPY,338.34,339.1,336.61,338.64,38733900.0,330.41
2020-08-19,SPY,339.05,339.61,336.62,337.23,68054200.0,329.04
2020-08-20,SPY,335.36,338.8,335.22,338.28,42207800.0,330.06
2020-08-21,SPY,337.92,339.72,337.55,339.48,55106600.0,331.23
2020-08-24,SPY,342.12,343.0,339.45,342.92,48588700.0,334.59
2020-08-25,SPY,343.53,344.21,342.27,344.12,38463400.0,335.76
2020-08-26,SPY,344.76,347.86,344.17,347.57,50790200.0,339.13
2020-08-27,SPY,348.51,349.9,346.53,348.33,58034100.0,339.87
2020-08-28,SPY,349.44,350.72,348.15,350.58,48588900.0,342.06
2020-08-31,SPY,350.35,351.3,349.06,349.31,66099200.0,340.82
2020-09-01,SPY,350.21,352.71,349.24,352.6,54908700.0,344.03
2020-09-02,SPY,354.67,358.75,353.43,357.7,69540000.0,349.01
2020-09-03,SPY,355.87,356.38,342.59,345.39,148011100.0,337.0
2020-09-04,SPY,346.13,347.83,334.87,342.57,139156300.0,334.25
2020-09-08,SPY,336.71,342.64,332.88,333.21,114465300.0,325.12
2020-09-09,SPY,337.55,342.46,336.61,339.79,91462300.0,331.54
2020-09-10,SPY,341.82,342.53,332.85,333.89,90569500.0,325.78
2020-09-11,SPY,335.82,336.97,331.0,334.06,84680200.0,325.94
2020-09-14,SPY,337.49,340.38,334.22,338.46,65605700.0,330.24
2020-09-15,SPY,341.12,342.02,338.47,340.17,52920900.0,331.91
2020-09-16,SPY,341.51,343.06,338.52,338.82,82096000.0,330.59
2020-09-17,SPY,333.56,337.7,332.99,335.84,91523300.0,327.68
2020-09-18,SPY,335.37,335.49,327.97,330.65,105877900.0,323.91
2020-09-21,SPY,325.7,327.13,321.73,326.97,99450800.0,320.3
2020-09-22,SPY,328.57,330.9,325.86,330.3,63612100.0,323.57
2020-09-23,SPY,330.9,331.2,322.1,322.64,93112200.0,316.06
2020-09-24,SPY,321.22,326.8,319.8,323.5,76681300.0,316.9
2020-09-25,SPY,322.58,329.58,321.64,328.73,71069400.0,322.03
2020-09-28,SPY,333.22,334.96,332.15,334.19,64584600.0,327.38
2020-09-29,SPY,333.97,334.77,331.62,332.37,51304000.0,325.59
2020-09-30,SPY,333.09,338.29,332.88,334.89,104081100.0,328.06
2020-10-01,SPY,337.69,338.74,335.01,337.04,88698700.0,330.17
2020-10-02,SPY,331.7,337.01,331.19,333.84,89431100.0,327.03
2020-10-05,SPY,336.06,339.96,336.01,339.76,45713100.0,332.83
2020-10-06,SPY,339.91,342.17,334.38,334.93,90128900.0,328.1
2020-10-07,SPY,338.12,341.63,338.09,340.76,56999600.0,333.81
2020-10-08,SPY,342.85,343.85,341.86,343.78,45242500.0,336.77
2020-10-09,SPY,345.56,347.35,344.89,346.85,59528600.0,339.78
2020-10-12,SPY,349.59,354.02,349.06,352.43,80388500.0,345.25
2020-10-13,SPY,352.28,352.47,349.09,350.13,73255500.0,342.99
2020-10-14,SPY,350.75,351.93,347.14,347.93,57727900.0,340.84
2020-10-15,SPY,343.71,348.02,343.13,347.5,60357700.0,340.42
2020-10-16,SPY,348.96,350.75,347.1,347.29,89501900.0,340.21
2020-10-19,SPY,348.65,349.33,341.04,342.01,68425600.0,335.04
2020-10-20,SPY,343.46,346.88,342.64,343.38,60051900.0,336.38
2020-10-21,SPY,343.33,345.67,342.4,342.73,63575000.0,335.74
2020-10-22,SPY,342.96,345.24,340.65,344.61,55399300.0,337.58
2020-10-23,SPY,345.93,345.99,343.13,345.78,49143900.0,338.73
2020-10-26,SPY,342.13,342.98,335.62,339.39,91473000.0,332.47
2020-10-27,SPY,339.76,340.12,337.99,338.22,65994100.0,331.32
2020-10-28,SPY,332.1,338.25,326.13,326.66,127094300.0,320.0
2020-10-29,SPY,326.91,333.4,325.09,329.98,90597700.0,323.25
2020-10-30,SPY,328.28,329.69,322.6,326.54,120287300.0,319.88
2020-11-02,SPY,330.2,332.36,327.24,330.2,86068300.0,323.47
2020-11-03,SPY,333.69,338.25,330.29,336.03,93294200.0,329.18
2020-11-04,SPY,340.86,347.94,339.59,343.54,126959700.0,336.54
2020-11-05,SPY,349.24,352.19,348.86,350.24,82039700.0,343.1
2020-11-06,SPY,349.93,351.51,347.65,350.16,74973000.0,343.02
2020-11-09,SPY,363.97,364.38,354.06,354.56,172304200.0,347.33
2020-11-10,SPY,353.49,355.18,350.51,354.04,85552000.0,346.82
2020-11-11,SPY,356.4,357.56,355.06,356.67,58649000.0,349.4
2020-11-12,SPY,355.58,356.72,351.26,353.21,67546200.0,346.01
2020-11-13,SPY,355.27,358.9,354.71,358.1,62892200.0,350.8
2020-11-16,SPY,360.98,362.78,359.59,362.57,74541100.0,355.18
2020-11-17,SPY,359.97,361.92,358.34,360.62,66111000.0,353.27
2020-11-18,SPY,360.91,361.5,356.24,356.28,70591300.0,349.02
2020-11-19,SPY,355.6,358.18,354.15,357.78,59940900.0,350.49
2020-11-20,SPY,357.5,357.72,355.25,355.33,70417300.0,348.09
2020-11-23,SPY,357.28,358.82,354.87,357.46,63230600.0,350.17
2020-11-24,SPY,360.21,363.81,359.29,363.22,62415900.0,355.82
